,team,name,position,player_url
1008,Lyon,Tanner Tessmann,MF,https://fbref.com/en/players/ac277993/Tanner-Tessmann
1009,Lyon,Gift Orban,FW,https://fbref.com/en/players/de17db90/Gift-Orban
1010,Lyon,Wilfried Zaha,FW,https://fbref.com/en/players/b2bc3b1f/Wilfried-Zaha
1011,Lyon,Orel Mangala,MF,https://fbref.com/en/players/a572e291/Orel-Mangala
1012,Lyon,Mama Samba Baldé,FW,https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde
1013,Lyon,Thiago Almada,FW,https://fbref.com/en/players/27f33438/Thiago-Almada
1014,Lyon,Mahamadou Diawara,MF,https://fbref.com/en/players/1906b842/Mahamadou-Diawara
1015,Lyon,Warmed Omari,DF,https://fbref.com/en/players/4534a352/Warmed-Omari
1016,Lyon,Adryelson,DF,https://fbref.com/en/players/e980e78d/Adryelson
1017,Lyon,Rémy Descamps,GK,https://fbref.com/en/players/477e50ce/Remy-Descamps
1018,Lyon,Anthony Lopes,GK,https://fbref.com/en/players/f00de885/Anthony-Lopes
1019,Lyon,Enzo Molebe,FW,https://fbref.com/en/players/a452d263/Enzo-Molebe
1020,Fulham,Bernd Leno,GK,https://fbref.com/en/players/2628fd2b/Bernd-Leno
1021,Fulham,Antonee Robinson,DF,https://fbref.com/en/players/289601e6/Antonee-Robinson
1022,Fulham,Alex Iwobi,FW,https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi
1023,Fulham,Calvin Bassey,DF,https://fbref.com/en/players/a36524bf/Calvin-Bassey
1024,Fulham,Raúl Jiménez,FW,https://fbref.com/en/players/b561db50/Raul-Jimenez
1025,Fulham,Saša Lukić,MF,https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic
1026,Fulham,Emile Smith Rowe,MF,https://fbref.com/en/players/17695062/Emile-Smith-Rowe
1027,Fulham,Andreas Pereira,MF,https://fbref.com/en/players/6639e500/Andreas-Pereira
1028,Fulham,Joachim Andersen,DF,https://fbref.com/en/players/e34fc66d/Joachim-Andersen
1029,Fulham,Kenny Tete,DF,https://fbref.com/en/players/77d7c96f/Kenny-Tete
1030,Fulham,Sander Berge,MF,https://fbref.com/en/players/d0b6129f/Sander-Berge
1031,Fulham,Adama Traoré,FW,https://fbref.com/en/players/9a28eba4/Adama-Traore
1032,Fulham,Issa Diop,DF,https://fbref.com/en/players/a712ca2b/Issa-Diop
1033,Fulham,Timothy Castagne,DF,https://fbref.com/en/players/197640fd/Timothy-Castagne
1034,Fulham,Harry Wilson,FW,https://fbref.com/en/players/c6dc9ecd/Harry-Wilson
1035,Fulham,Rodrigo Muniz,FW,https://fbref.com/en/players/a755db8c/Rodrigo-Muniz
1036,Fulham,Reiss Nelson,FW,https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson
1037,Fulham,Tom Cairney,MF,https://fbref.com/en/players/a8748947/Tom-Cairney
1038,Fulham,Jorge Cuenca,DF,https://fbref.com/en/players/0abc51f2/Jorge-Cuenca
1039,Fulham,Joshua King,MF,https://fbref.com/en/players/86109b3b/Joshua-King
1040,Fulham,Harrison Reed,MF,https://fbref.com/en/players/803ae100/Harrison-Reed
1041,Fulham,Ryan Sessegnon,MF,https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon
1042,Fulham,Martial Godo,FW,https://fbref.com/en/players/e0eea46f/Martial-Godo
1043,Fulham,Carlos Vinícius,MF,https://fbref.com/en/players/8b529245/Carlos-Vinicius
1044,Fulham,Jay Stansfield,MF,https://fbref.com/en/players/b2626673/Jay-Stansfield
1045,Fulham,Samuel Amissah,DF,https://fbref.com/en/players/2835bfe1/Samuel-Amissah
1046,Fulham,Steven Benda,GK,https://fbref.com/en/players/caaa7fab/Steven-Benda
1047,Fulham,Bernd Leno,GK,https://fbref.com/en/players/2628fd2b/Bernd-Leno
1048,Fulham,Bernd Leno,GK,https://fbref.com/en/players/2628fd2b/Bernd-Leno
1049,Fulham,Bernd Leno,GK,https://fbref.com/en/players/2628fd2b/Bernd-Leno
1050,Gladbach,Ko Itakura,DF,https://fbref.com/en/players/97d545ae/Ko-Itakura
1051,Gladbach,Tim Kleindienst,FW,https://fbref.com/en/players/258a6f4d/Tim-Kleindienst
1052,Gladbach,Julian Weigl,MF,https://fbref.com/en/players/346d51d9/Julian-Weigl
1053,Gladbach,Joe Scally,DF,https://fbref.com/en/players/236f02cd/Joe-Scally
1054,Gladbach,Moritz Nicolas,GK,https://fbref.com/en/players/226ddf9d/Moritz-Nicolas
1055,Gladbach,Alassane Pléa,MF,https://fbref.com/en/players/bc6bd723/Alassane-Plea
1056,Gladbach,Rocco Reitz,MF,https://fbref.com/en/players/cc971106/Rocco-Reitz
1057,Gladbach,Nico Elvedi,DF,https://fbref.com/en/players/48035304/Nico-Elvedi
1058,Gladbach,Robin Hack,FW,https://fbref.com/en/players/0174ba21/Robin-Hack
1059,Gladbach,Franck Honorat,FW,https://fbref.com/en/players/db7849ca/Franck-Honorat
1060,Gladbach,Lukas Ullrich,DF,https://fbref.com/en/players/d646c218/Lukas-Ullrich
1061,Gladbach,Kevin Stöger,MF,https://fbref.com/en/players/e5649a78/Kevin-Stoger
1062,Gladbach,Philipp Sander,MF,https://fbref.com/en/players/5c90bad8/Philipp-Sander
1063,Gladbach,Marvin Friedrich,DF,https://fbref.com/en/players/b77f44a4/Marvin-Friedrich
1064,Gladbach,Luca Netz,DF,https://fbref.com/en/players/e79269bd/Luca-Netz
1065,Gladbach,Tomáš Čvančara,FW,https://fbref.com/en/players/298c8aa1/Tomas-Cvancara
1066,Gladbach,Stefan Lainer,DF,https://fbref.com/en/players/4aea5077/Stefan-Lainer
1067,Gladbach,Nathan N'Goumou,FW,https://fbref.com/en/players/e110ea4b/Nathan-NGoumou
1068,Gladbach,Jonas Omlin,GK,https://fbref.com/en/players/c631f952/Jonas-Omlin
1069,Gladbach,Florian Neuhaus,MF,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus
1070,Gladbach,Fabio Chiarodia,DF,https://fbref.com/en/players/48780156/Fabio-Chiarodia
1071,Gladbach,Shiō Fukuda,FW,https://fbref.com/en/players/056a8552/Shio-Fukuda
1072,Gladbach,Grant Ranos,FW,https://fbref.com/en/players/0ee6ea6a/Grant-Ranos
1073,Gladbach,Noah Pesch,FW,https://fbref.com/en/players/19704b7c/Noah-Pesch
1074,Gladbach,Tobias Sippel,GK,https://fbref.com/en/players/0d8a37c2/Tobias-Sippel
1075,Gladbach,Niklas Swider,MF,https://fbref.com/en/players/74ccab28/Niklas-Swider
1076,Gladbach,Moritz Nicolas,GK,https://fbref.com/en/players/226ddf9d/Moritz-Nicolas
1077,Gladbach,Jonas Omlin,GK,https://fbref.com/en/players/c631f952/Jonas-Omlin
1078,Gladbach,Moritz Nicolas,GK,https://fbref.com/en/players/226ddf9d/Moritz-Nicolas
1079,Gladbach,Jonas Omlin,GK,https://fbref.com/en/players/c631f952/Jonas-Omlin
1080,Werder Bremen,Michael Zetterer,GK,https://fbref.com/en/players/9b688ae1/Michael-Zetterer
1081,Werder Bremen,Romano Schmid,MF,https://fbref.com/en/players/220ace7e/Romano-Schmid
1082,Werder Bremen,Marvin Ducksch,FW,https://fbref.com/en/players/638a4d71/Marvin-Ducksch
1083,Werder Bremen,Mitchell Weiser,DF,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
1084,Werder Bremen,Senne Lynen,MF,https://fbref.com/en/players/0ed60738/Senne-Lynen
1085,Werder Bremen,Marco Friedl,DF,https://fbref.com/en/players/f86ad3f5/Marco-Friedl
1086,Werder Bremen,Anthony Jung,DF,https://fbref.com/en/players/de838f86/Anthony-Jung
1087,Werder Bremen,Jens Stage,MF,https://fbref.com/en/players/1fffae99/Jens-Stage
1088,Werder Bremen,Niklas Stark,DF,https://fbref.com/en/players/aad48be9/Niklas-Stark
1089,Werder Bremen,Derrick Köhn,DF,https://fbref.com/en/players/b735b590/Derrick-Kohn
1090,Werder Bremen,Marco Grüll,FW,https://fbref.com/en/players/8babb812/Marco-Grull
1091,Werder Bremen,Felix Agu,DF,https://fbref.com/en/players/cb6d81b3/Felix-Agu
1092,Werder Bremen,Leonardo Bittencourt,MF,https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt
1093,Werder Bremen,Justin Njinmah,FW,https://fbref.com/en/players/a45241d5/Justin-Njinmah
1094,Werder Bremen,Miloš Veljković,DF,https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic
1095,Werder Bremen,Julián Malatini,DF,https://fbref.com/en/players/8b84b707/Julian-Malatini
1096,Werder Bremen,Amos Pieper,DF,https://fbref.com/en/players/526ea7cc/Amos-Pieper
1097,Werder Bremen,Keke Maximilian Topp,FW,https://fbref.com/en/players/ebb32f3a/Keke-Maximilian-Topp
1098,Werder Bremen,Skelly Alvero,MF,https://fbref.com/en/players/add37c13/Skelly-Alvero
1099,Werder Bremen,Issa Kaboré,DF,https://fbref.com/en/players/c066d1a5/Issa-Kabore
1100,Werder Bremen,Oliver Burke,FW,https://fbref.com/en/players/f631c17f/Oliver-Burke
1101,Werder Bremen,Olivier Deman,DF,https://fbref.com/en/players/13210854/Olivier-Deman
1102,Werder Bremen,Wesley Adeh,MF,https://fbref.com/en/players/7f49ea98/Wesley-Adeh
1103,Werder Bremen,Mio Backhaus,GK,https://fbref.com/en/players/0d41f821/Mio-Backhaus
1104,Werder Bremen,Patrice Čović,MF,https://fbref.com/en/players/099bf7b3/Patrice-Covic
1105,Werder Bremen,Isak Hansen-Aarøen,MF,https://fbref.com/en/players/4f96ed39/Isak-Hansen-Aaroen
1106,Werder Bremen,Markus Kolke,GK,https://fbref.com/en/players/b114d86c/Markus-Kolke
1107,Werder Bremen,Abdenego Nankishi,FW,https://fbref.com/en/players/da19001d/Abdenego-Nankishi
1108,Werder Bremen,Michael Zetterer,GK,https://fbref.com/en/players/9b688ae1/Michael-Zetterer
1109,Werder Bremen,Michael Zetterer,GK,https://fbref.com/en/players/9b688ae1/Michael-Zetterer
1110,Freiburg,Ritsu Doan,FW,https://fbref.com/en/players/d01bbb6f/Ritsu-Doan
1111,Freiburg,Maximilian Eggestein,MF,https://fbref.com/en/players/beb882a8/Maximilian-Eggestein
1112,Freiburg,Christian Günter,DF,https://fbref.com/en/players/8593f88c/Christian-Gunter
1113,Freiburg,Lukas Kübler,DF,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
1114,Freiburg,Vincenzo Grifo,FW,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
1115,Freiburg,Philipp Lienhart,DF,https://fbref.com/en/players/302527b2/Philipp-Lienhart
1116,Freiburg,Noah Atubolu,GK,https://fbref.com/en/players/dbd1b101/Noah-Atubolu
1117,Freiburg,Matthias Ginter,DF,https://fbref.com/en/players/f521b80a/Matthias-Ginter
1118,Freiburg,Patrick Osterhage,MF,https://fbref.com/en/players/9662c9ec/Patrick-Osterhage
1119,Freiburg,Eren Dinkçi,MF,https://fbref.com/en/players/4ccd8957/Eren-Dinkci
1120,Freiburg,Junior Adamu,FW,https://fbref.com/en/players/82e12fe7/Junior-Adamu
1121,Freiburg,Lucas Höler,FW,https://fbref.com/en/players/ca618d23/Lucas-Holer
1122,Freiburg,Max Rosenfelder,DF,https://fbref.com/en/players/b6ceba6b/Max-Rosenfelder
1123,Freiburg,Merlin Röhl,MF,https://fbref.com/en/players/1f2c7b55/Merlin-Rohl
1124,Freiburg,Nicolas Höfler,MF,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
1125,Freiburg,Michael Gregoritsch,FW,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
1126,Freiburg,Florian Müller,GK,https://fbref.com/en/players/cbac6ec9/Florian-Muller
1127,Freiburg,Jordy Makengo,DF,https://fbref.com/en/players/14b09c41/Jordy-Makengo
1128,Freiburg,Kiliann Sildillia,DF,https://fbref.com/en/players/313254a3/Kiliann-Sildillia
1129,Freiburg,Florent Muslija,FW,https://fbref.com/en/players/ae961785/Florent-Muslija
1130,Freiburg,Noah Weißhaupt,FW,https://fbref.com/en/players/dd676a97/Noah-Weisshaupt
1131,Freiburg,Roland Sallai,FW,https://fbref.com/en/players/bf075f6b/Roland-Sallai
1132,Freiburg,Johan Manzambi,MF,https://fbref.com/en/players/8fcf0e12/Johan-Manzambi
1133,Freiburg,Ifechukwu Ogbus,DF,https://fbref.com/en/players/d41472b7/Ifechukwu-Ogbus
1134,Freiburg,Maximilian Philipp,MF,https://fbref.com/en/players/061e8e23/Maximilian-Philipp
1135,Freiburg,Jannik Huth,GK,https://fbref.com/en/players/e8fd2e5b/Jannik-Huth
1136,Freiburg,Kenneth Schmidt,DF,https://fbref.com/en/players/7d31f1cb/Kenneth-Schmidt
1137,Freiburg,Yann Sturm,FW,https://fbref.com/en/players/8b13e9a0/Yann-Sturm
1138,Freiburg,Noah Atubolu,GK,https://fbref.com/en/players/dbd1b101/Noah-Atubolu
1139,Freiburg,Florian Müller,GK,https://fbref.com/en/players/cbac6ec9/Florian-Muller
1140,Wolfsburg,Kamil Grabara,GK,https://fbref.com/en/players/62182b1d/Kamil-Grabara
1141,Wolfsburg,Maximilian Arnold,MF,https://fbref.com/en/players/86e119e0/Maximilian-Arnold
1142,Wolfsburg,Kilian Fischer,DF,https://fbref.com/en/players/79f7302a/Kilian-Fischer
1143,Wolfsburg,Mohamed Amoura,FW,https://fbref.com/en/players/6597f8b6/Mohamed-Amoura
1144,Wolfsburg,Konstantinos Koulierakis,DF,https://fbref.com/en/players/cba21b0d/Konstantinos-Koulierakis
1145,Wolfsburg,Tiago Tomás,FW,https://fbref.com/en/players/b492126a/Tiago-Tomas
1146,Wolfsburg,Denis Vavro,DF,https://fbref.com/en/players/08990838/Denis-Vavro
1147,Wolfsburg,Ridle Baku,FW,https://fbref.com/en/players/442b56fa/Ridle-Baku
1148,Wolfsburg,Joakim Mæhle,DF,https://fbref.com/en/players/c459a650/Joakim-Maehle
1149,Wolfsburg,Jonas Wind,FW,https://fbref.com/en/players/2077ae86/Jonas-Wind
1150,Wolfsburg,Patrick Wimmer,MF,https://fbref.com/en/players/cb11b429/Patrick-Wimmer
1151,Wolfsburg,Bence Dárdai,MF,https://fbref.com/en/players/dcb6f03c/Bence-Dardai
1152,Wolfsburg,Yannick Gerhardt,MF,https://fbref.com/en/players/62ab9184/Yannick-Gerhardt
1153,Wolfsburg,Jakub Kamiński,DF,https://fbref.com/en/players/202b3b68/Jakub-Kaminski
1154,Wolfsburg,Mattias Svanberg,MF,https://fbref.com/en/players/92d83c27/Mattias-Svanberg
1155,Wolfsburg,Sebastiaan Bornauw,DF,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw
1156,Wolfsburg,Cedric Zesiger,DF,https://fbref.com/en/players/2bab583c/Cedric-Zesiger
1157,Wolfsburg,Salih Özcan,MF,https://fbref.com/en/players/15413fa5/Salih-Ozcan
1158,Wolfsburg,Lovro Majer,MF,https://fbref.com/en/players/fc46aab1/Lovro-Majer
1159,Wolfsburg,Lukas Nmecha,FW,https://fbref.com/en/players/0cc5f4a5/Lukas-Nmecha
1160,Wolfsburg,Aster Vranckx,MF,https://fbref.com/en/players/f86cd5df/Aster-Vranckx
1161,Wolfsburg,Kevin Behrens,FW,https://fbref.com/en/players/30ae134d/Kevin-Behrens
1162,Wolfsburg,Andreas Skov Olsen,DF,https://fbref.com/en/players/c50cee19/Andreas-Skov-Olsen
1163,Wolfsburg,Marius Müller,GK,https://fbref.com/en/players/04ac779b/Marius-Muller
1164,Wolfsburg,Mads Roerslev,MF,https://fbref.com/en/players/57c94db2/Mads-Roerslev
1165,Wolfsburg,Jonathan Akaegbobi,FW,https://fbref.com/en/players/1e7e01d8/Jonathan-Akaegbobi
1166,Wolfsburg,Mathys Angély,DF,https://fbref.com/en/players/d818c3eb/Mathys-Angely
1167,Wolfsburg,Bennit Bröger,MF,https://fbref.com/en/players/2d6b4904/Bennit-Broger
1168,Wolfsburg,Nicolas Cozza,DF,https://fbref.com/en/players/8f325097/Nicolas-Cozza
1169,Wolfsburg,David Odogu,DF,https://fbref.com/en/players/6a58d68c/David-Odogu
1170,Dortmund,Gregor Kobel,GK,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
1171,Dortmund,Serhou Guirassy,FW,https://fbref.com/en/players/923f4dda/Serhou-Guirassy
1172,Dortmund,Nico Schlotterbeck,DF,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
1173,Dortmund,Julian Brandt,MF,https://fbref.com/en/players/a167537f/Julian-Brandt
1174,Dortmund,Julian Ryerson,DF,https://fbref.com/en/players/009a4f60/Julian-Ryerson
1175,Dortmund,Jamie Gittens,FW,https://fbref.com/en/players/10745192/Jamie-Gittens
1176,Dortmund,Pascal Groß,MF,https://fbref.com/en/players/8aec0537/Pascal-Gross
1177,Dortmund,Felix Nmecha,MF,https://fbref.com/en/players/091c86e2/Felix-Nmecha
1178,Dortmund,Ramy Bensebaini,DF,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
1179,Dortmund,Emre Can,DF,https://fbref.com/en/players/a65ce836/Emre-Can
1180,Dortmund,Marcel Sabitzer,MF,https://fbref.com/en/players/e280527c/Marcel-Sabitzer
1181,Dortmund,Waldemar Anton,DF,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
1182,Dortmund,Maximilian Beier,FW,https://fbref.com/en/players/5db45ee5/Maximilian-Beier
1183,Dortmund,Donyell Malen,FW,https://fbref.com/en/players/116c35df/Donyell-Malen
1184,Dortmund,Karim Adeyemi,FW,https://fbref.com/en/players/501055d8/Karim-Adeyemi
1185,Dortmund,Niklas Süle,DF,https://fbref.com/en/players/e33c06cf/Niklas-Sule
1186,Dortmund,Yan Couto,DF,https://fbref.com/en/players/1944818c/Yan-Couto
1187,Dortmund,Julien Duranville,FW,https://fbref.com/en/players/b06a7ae9/Julien-Duranville
1188,Dortmund,Alexander Meyer,GK,https://fbref.com/en/players/b56dd813/Alexander-Meyer
1189,Dortmund,Gio Reyna,MF,https://fbref.com/en/players/7fa4e703/Gio-Reyna
1190,Dortmund,Yannik Lührs,DF,https://fbref.com/en/players/10e5f256/Yannik-Luhrs
1191,Dortmund,Almugera Kabar,DF,https://fbref.com/en/players/02a10dc0/Almugera-Kabar
1192,Dortmund,Ayman Azhil,MF,https://fbref.com/en/players/ce81d82d/Ayman-Azhil
1193,Dortmund,Cole Campbell,MF,https://fbref.com/en/players/fbb270b2/Cole-Campbell
1194,Dortmund,Salih Özcan,MF,https://fbref.com/en/players/15413fa5/Salih-Ozcan
1195,Dortmund,Kjell-Arik Wätjen,MF,https://fbref.com/en/players/0e006cae/Kjell-Arik-Watjen
1196,Dortmund,Rodney Elongo-Yombo,FW,https://fbref.com/en/players/f98df46a/Rodney-Elongo-Yombo
1197,Dortmund,Sébastien Haller,FW,https://fbref.com/en/players/ba115a40/Sebastien-Haller
1198,Dortmund,Niklas Jessen,MF,https://fbref.com/en/players/bea2b716/Niklas-Jessen
1199,Dortmund,David Lelle,DF,https://fbref.com/en/players/993a4aa1/David-Lelle
1200,Rayo Vallecano,Florian Lejeune,DF,https://fbref.com/en/players/6eaed4eb/Florian-Lejeune
1201,Rayo Vallecano,Abdul Mumin,DF,https://fbref.com/en/players/5487adcd/Abdul-Mumin
1202,Rayo Vallecano,Andrei Ratiu,DF,https://fbref.com/en/players/b1b99435/Andrei-Ratiu
1203,Rayo Vallecano,Jorge de Frutos,MF,https://fbref.com/en/players/38ce1150/Jorge-de-Frutos
1204,Rayo Vallecano,Augusto Batalla,GK,https://fbref.com/en/players/fc627681/Augusto-Batalla
1205,Rayo Vallecano,Isaac Palazón Camacho,FW,https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho
1206,Rayo Vallecano,Unai López,MF,https://fbref.com/en/players/88050721/Unai-Lopez
1207,Rayo Vallecano,Óscar Valentín,MF,https://fbref.com/en/players/592f3158/Oscar-Valentin
1208,Rayo Vallecano,Pep Chavarría,DF,https://fbref.com/en/players/63c5e56b/Pep-Chavarria
1209,Rayo Vallecano,Álvaro García,FW,https://fbref.com/en/players/90bbd822/Alvaro-Garcia
1210,Rayo Vallecano,Sergio Camello,FW,https://fbref.com/en/players/873619c6/Sergio-Camello
1211,Rayo Vallecano,Adri Embarba,FW,https://fbref.com/en/players/db8f0eba/Adri-Embarba
1212,Rayo Vallecano,Pathé Ciss,MF,https://fbref.com/en/players/9a0408b6/Pathe-Ciss
1213,Rayo Vallecano,Randy Nteka,FW,https://fbref.com/en/players/a6103274/Randy-Nteka
1214,Rayo Vallecano,Iván Balliu,DF,https://fbref.com/en/players/cee88597/Ivan-Balliu
1215,Rayo Vallecano,Cárdenas,GK,https://fbref.com/en/players/e1846dde/Cardenas
1216,Rayo Vallecano,Alfonso Espino,DF,https://fbref.com/en/players/db001fa9/Alfonso-Espino
1217,Rayo Vallecano,Gerard Gumbau,MF,https://fbref.com/en/players/ac454a4f/Gerard-Gumbau
1218,Rayo Vallecano,Óscar Trejo,MF,https://fbref.com/en/players/fc647b34/Oscar-Trejo
1219,Rayo Vallecano,Pedro Díaz,MF,https://fbref.com/en/players/eea5130e/Pedro-Diaz
1220,Rayo Vallecano,Aridane Hernández,DF,https://fbref.com/en/players/132ac341/Aridane-Hernandez
1221,Rayo Vallecano,James Rodríguez,MF,https://fbref.com/en/players/715bf047/James-Rodriguez
1222,Rayo Vallecano,Sergi Guardiola,FW,https://fbref.com/en/players/32974271/Sergi-Guardiola
1223,Rayo Vallecano,Etienne Eto'o,FW,https://fbref.com/en/players/7ecd41a2/Etienne-Etoo
1224,Rayo Vallecano,Pelayo Fernandez,DF,https://fbref.com/en/players/ce46e850/Pelayo-Fernandez
1225,Rayo Vallecano,Juanpe,GK,https://fbref.com/en/players/dc7f6e3f/Juanpe
1226,Rayo Vallecano,Marco de las Sías,DF,https://fbref.com/en/players/26ff6313/Marco-de-las-Sias
1227,Rayo Vallecano,Diego Méndez,MF,https://fbref.com/en/players/b151a3f2/Diego-Mendez
1228,Rayo Vallecano,Joni Montiel,MF,https://fbref.com/en/players/535771bb/Joni-Montiel
1229,Rayo Vallecano,Morro,GK,https://fbref.com/en/players/117cd0a8/Morro
1230,Brighton,Bart Verbruggen,GK,https://fbref.com/en/players/cf134113/Bart-Verbruggen
1231,Brighton,Kaoru Mitoma,FW,https://fbref.com/en/players/74618572/Kaoru-Mitoma
1232,Brighton,Jan Paul van Hecke,DF,https://fbref.com/en/players/4fd08daa/Jan-Paul-van-Hecke
1233,Brighton,Joël Veltman,DF,https://fbref.com/en/players/dad4b285/Joel-Veltman
1234,Brighton,Carlos Baleba,MF,https://fbref.com/en/players/a1390d2f/Carlos-Baleba
1235,Brighton,Lewis Dunk,DF,https://fbref.com/en/players/282f75f3/Lewis-Dunk
1236,Brighton,Danny Welbeck,FW,https://fbref.com/en/players/ce5143da/Danny-Welbeck
1237,Brighton,João Pedro,FW,https://fbref.com/en/players/e8832875/Joao-Pedro
1238,Brighton,Pervis Estupiñán,DF,https://fbref.com/en/players/d38fdf53/Pervis-Estupinan
1239,Brighton,Yasin Ayari,MF,https://fbref.com/en/players/f173303a/Yasin-Ayari
1240,Brighton,Georginio Rutter,FW,https://fbref.com/en/players/c64c01fc/Georginio-Rutter
1241,Brighton,Jack Hinshelwood,MF,https://fbref.com/en/players/e98211e7/Jack-Hinshelwood
1242,Brighton,Igor,DF,https://fbref.com/en/players/a4e85758/Igor
1243,Brighton,Yankuba Minteh,FW,https://fbref.com/en/players/c3cf087d/Yankuba-Minteh
1244,Brighton,Simon Adingra,FW,https://fbref.com/en/players/4dcec659/Simon-Adingra
1245,Brighton,Tariq Lamptey,DF,https://fbref.com/en/players/f4e433d4/Tariq-Lamptey
1246,Brighton,Matt O'Riley,MF,https://fbref.com/en/players/fb495bb8/Matt-ORiley
1247,Brighton,Ferdi Kadioglu,DF,https://fbref.com/en/players/66c52a77/Ferdi-Kadioglu
1248,Brighton,Brajan Gruda,FW,https://fbref.com/en/players/ae9b998d/Brajan-Gruda
1249,Brighton,Mats Wieffer,MF,https://fbref.com/en/players/4876c9ab/Mats-Wieffer
1250,Brighton,James Milner,MF,https://fbref.com/en/players/2f90f6b8/James-Milner
1251,Brighton,Adam Webster,DF,https://fbref.com/en/players/c40b6180/Adam-Webster
1252,Brighton,Julio Enciso,MF,https://fbref.com/en/players/9cfbad36/Julio-Enciso
1253,Brighton,Evan Ferguson,FW,https://fbref.com/en/players/4596da74/Evan-Ferguson
1254,Brighton,Jason Steele,GK,https://fbref.com/en/players/28300a16/Jason-Steele
1255,Brighton,Billy Gilmour,MF,https://fbref.com/en/players/df10e27c/Billy-Gilmour
1256,Brighton,Diego Gómez,MF,https://fbref.com/en/players/916728da/Diego-Gomez
1257,Brighton,Solly March,MF,https://fbref.com/en/players/bb5fbd2b/Solly-March
1258,Brighton,Jakub Moder,MF,https://fbref.com/en/players/f230bc30/Jakub-Moder
1259,Brighton,Jeremy Sarmiento,MF,https://fbref.com/en/players/ac0d576d/Jeremy-Sarmiento
1260,Girona,Paulo Gazzaniga,GK,https://fbref.com/en/players/63d17038/Paulo-Gazzaniga
